Recorder Data Information,Test Reference Number,22_02_21_ETC_TB10_6,Source Frequency,10 Hz,
,Recorder Name,Legislative_Recorder,Destination Frequency,10 Hz,

Sr No,Rec.Index,TimeStamp,ESpeedDemand,SPEED,EngineSpeed,GearSet,RT_GEAR_Fdbk,Clutch_Demand,ETorqueDemand,TORQUE,TorqueDemand,ThrottleDemand,THROTTLESET,THROTTLEFB,CATS_Humidity,CATS_Press,CATS_Temp,T_Oil,POWER obs,Fuel_Flow,FUEL_DENSITY,RT_StepMode,OBD_ENGINERPM,OBD_KMPH,OBD_Abs_Baro_Press,OBD_AbsoluteLoadValue,OBD_AirFlowRate,OBD_Amb_Air_Temp,OBD_AmbientAirTemp,OBD_Cal_Load,OBD_CatalystTemp1,OBD_CatalystTemp2,OBD_Cmd_Evp_Purge,OBD_CommandEGR,OBD_Ctrl_Mode_Voltage,OBD_Dist_Aftr_DTC_Cleared,OBD_EGR_ERROR,OBD_Eng_AirIntak_Temp,OBD_Eng_Cool_Temp,OBD_FA_Smoke,OBD_FuelSystem_Status,OBD_Intak_Manfol_Abs_Press,OBD_KM_MIL_ON,OBD_LTFT_Bank_1,OBD_MIL_STATUS,OBD_No_Of_Warmups,OBD_O2SensorCnt_B2,OBD_OxygenSensor1,OBD_RelativeTrtlPosition,OBD_SecondaryAirStatus,OBD_Standard,OBD_STFT_Bank_1,OBD_Throttle_Position,OBD_Tim_Aftr_DTC_Cleared,OBD_Tim_Aftr_MIL_ON,OBD_TimeSinceEngineStart,OBD_Timing_Advance,Gear_FB_ohm,Current_Gear,STEPMODE,RT_ProgStepIndex,CURSTEPINDEX,
Count= 677,,,RPM,RPM,RPM,--,--,--,Nm,Nm,Nm,%,%,%,%,hPa,°C,°C,kW,Kg/hr,Kg/m³,--,RPM,km/h,kPa,%,g/hr,°C,°C,Nm,°C,°C,%,%,--,km,%,°C,°C,--,--,kPa,km,%,--,--,--,--,%,°,--,%,%,min,min,sec,°,--,--,--,--,--,
238,238,22/02/2021 22:03:57:982,624,647,4051,2,2,0,3.5,25.57,0.00,0.00,0,3.38,65,910.5,23.15,38.060,1.73,0.00,0.000,5,3832,0,#####,#####,#####,0.00,#####,40.03,#####,#####,#####,#####,14,#####,#####,34.000,56.00,0.00,2,77.000,7979.0,-3,1,#####,1,#####,9,0.00,31.00,-6,20,#####,0.00,#####,40.50,88888,2,5,24,24,
239,239,22/02/2021 22:03:58:82,609,631,4051,2,2,0,1.8,23.48,0.00,0.00,0,1.85,65,910.5,23.16,38.080,1.55,0.00,0.000,5,3832,0,#####,#####,#####,0.00,#####,40.03,#####,#####,#####,#####,14,#####,#####,34.000,56.00,0.00,2,77.000,7979.0,-3,1,#####,1,#####,9,0.00,31.00,-6,20,#####,0.00,#####,40.50,88888,2,5,24,24,
240,240,22/02/2021 22:03:58:182,594,616,4051,2,2,0,0.0,21.17,0.00,0.00,19,0.35,65,910.5,23.16,38.060,1.37,0.00,0.000,5,3647,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,2,72.000,7979.0,-5,1,#####,1,#####,6,0.00,31.00,-6,16,#####,0.00,#####,37.50,88888,2,5,24,24,
241,241,22/02/2021 22:03:58:282,600,600,3581,2,2,19,1.7,17.85,0.00,0.00,19,0.00,65,910.5,23.16,38.060,1.12,0.00,0.000,5,3647,0,#####,#####,#####,0.00,#####,34.54,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,2,72.000,7979.0,-5,1,#####,1,#####,6,0.00,31.00,-6,16,#####,0.00,#####,37.50,88888,2,5,25,25,
242,242,22/02/2021 22:03:58:382,607,592,3581,2,2,19,3.6,13.38,0.00,0.00,19,0.06,65,910.5,23.16,38.060,0.83,0.00,0.000,5,3461,0,#####,#####,#####,0.00,#####,27.87,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,2,66.000,7979.0,-7,1,#####,1,#####,3,0.00,31.00,0,13,#####,0.00,#####,36.00,88888,2,5,25,25,
243,243,22/02/2021 22:03:58:482,614,595,3581,2,2,19,5.4,9.99,0.00,0.00,19,0.10,65,910.5,23.16,38.050,0.62,0.00,0.000,5,3461,0,#####,#####,#####,0.00,#####,27.87,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,2,66.000,7979.0,-7,1,#####,1,#####,3,0.00,31.00,0,13,#####,0.00,#####,36.00,88888,2,5,25,25,
244,244,22/02/2021 22:03:58:582,621,596,3581,2,2,19,7.3,3.08,0.00,0.00,19,0.82,65,910.5,23.16,38.040,0.19,0.00,0.000,5,3310,0,#####,#####,#####,0.00,#####,23.55,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,4,55.000,7979.0,-11,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,31.50,88888,2,5,25,25,
245,245,22/02/2021 22:03:58:682,628,604,3581,2,2,19,9.2,-2.92,0.00,0.00,19,2.11,65,910.5,23.16,38.040,-0.18,0.00,0.000,5,3310,0,#####,#####,#####,0.00,#####,23.55,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,4,55.000,7979.0,-11,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,31.50,88888,2,5,25,25,
246,246,22/02/2021 22:03:58:782,635,615,3387,2,2,19,11.0,-8.23,0.00,0.00,19,3.81,65,910.5,23.16,38.040,-0.53,0.00,0.000,5,3479,0,#####,#####,#####,0.00,#####,19.23,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,50.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,6.00,88888,2,5,25,25,
247,247,22/02/2021 22:03:58:882,642,625,3387,2,2,19,12.9,-12.08,0.00,0.00,19,5.82,65,910.5,23.16,38.060,-0.79,0.00,0.000,5,3580,0,#####,#####,#####,0.00,#####,18.84,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,50.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,7.50,88888,2,5,25,25,
248,248,22/02/2021 22:03:58:982,649,633,3387,2,2,19,14.8,-13.95,0.00,0.00,19,8.06,65,910.5,23.16,38.060,-0.92,0.00,0.000,5,3580,0,#####,#####,#####,0.00,#####,18.84,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,50.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,7.50,88888,2,5,25,25,
249,249,22/02/2021 22:03:59:82,656,643,3387,2,2,19,16.7,-15.47,0.00,0.00,19,10.52,65,910.5,23.16,38.080,-1.04,0.00,0.000,5,3580,0,#####,#####,#####,0.00,#####,18.84,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,50.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,7.50,88888,2,5,25,25,
250,250,22/02/2021 22:03:59:182,663,655,3387,2,2,11,18.3,-13.28,0.00,0.00,24,11.23,65,910.5,23.16,38.130,-0.91,0.00,0.000,4,3674,0,#####,#####,#####,0.00,#####,29.05,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,60.000,7979.0,-10,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,8.00,88888,2,5,25,25,
251,251,22/02/2021 22:03:59:282,662,662,3814,2,2,0,18.3,-9.26,0.00,0.00,24,0.00,65,910.5,23.16,38.130,-0.64,0.00,0.000,4,3674,0,#####,#####,#####,0.00,#####,29.05,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,60.000,7979.0,-10,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,8.00,88888,2,5,26,26,
252,252,22/02/2021 22:03:59:382,662,667,3814,2,2,0,18.3,-5.22,0.00,0.00,24,0.00,65,910.5,23.16,38.130,-0.36,0.00,0.000,4,3870,0,#####,#####,#####,0.00,#####,36.11,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,70.000,7979.0,-5,1,#####,1,#####,4,0.00,31.00,0,15,#####,0.00,#####,42.50,88888,2,5,26,26,
253,253,22/02/2021 22:03:59:481,662,665,3814,2,2,0,18.3,-3.86,0.00,0.00,24,0.00,65,910.5,23.16,38.220,-0.27,0.00,0.000,4,3870,0,#####,#####,#####,0.00,#####,36.11,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,70.000,7979.0,-5,1,#####,1,#####,4,0.00,31.00,0,15,#####,0.00,#####,42.50,88888,2,5,26,26,
254,254,22/02/2021 22:03:59:581,662,663,3814,2,2,0,18.3,-3.00,0.00,0.00,24,0.00,65,910.5,23.16,38.220,-0.21,0.00,0.000,4,4249,0,#####,#####,#####,0.00,#####,28.26,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,55.000,7979.0,-3,1,#####,1,#####,7,0.00,31.00,0,17,#####,0.00,#####,44.00,88888,2,5,26,26,
255,255,22/02/2021 22:03:59:681,662,663,3814,2,2,0,18.3,-2.12,0.00,0.00,24,0.00,65,910.5,23.16,38.200,-0.15,0.00,0.000,4,4249,0,#####,#####,#####,0.00,#####,28.26,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,55.000,7979.0,-3,1,#####,1,#####,7,0.00,31.00,0,17,#####,0.00,#####,44.00,88888,2,5,26,26,
256,256,22/02/2021 22:03:59:781,662,663,3814,2,2,0,18.3,-1.39,0.00,0.00,24,0.00,65,910.5,23.16,38.200,-0.10,0.00,0.000,4,4301,0,#####,#####,#####,0.00,#####,19.63,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,50.000,7979.0,-9,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,7.50,88888,2,5,26,26,
257,257,22/02/2021 22:03:59:881,662,664,4024,2,2,0,18.3,0.35,0.00,0.00,24,0.00,65,910.5,23.16,38.150,0.02,0.00,0.000,4,4301,0,#####,#####,#####,0.00,#####,19.63,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,50.000,7979.0,-9,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,7.50,88888,2,5,26,26,
258,258,22/02/2021 22:03:59:981,691,661,4024,3,2,24,7.8,1.09,0.00,0.00,24,0.76,65,910.5,23.16,38.150,0.08,0.00,0.000,5,3424,0,#####,#####,#####,0.00,#####,23.16,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,54.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,-4.00,88888,2,5,26,26,
259,259,22/02/2021 22:04:00:81,724,663,4024,3,2,24,16.1,-4.26,0.00,0.00,24,2.84,65,910.5,23.16,38.130,-0.30,0.00,0.000,5,3424,0,#####,#####,#####,0.00,#####,23.16,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,54.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,-4.00,88888,2,5,26,26,
260,260,22/02/2021 22:04:00:181,756,691,4024,3,2,24,24.3,-8.28,0.00,0.00,30,5.73,65,910.5,23.16,38.130,-0.60,0.00,0.000,5,2327,0,#####,#####,#####,0.00,#####,24.73,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,54.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,0.50,88888,2,5,26,26,
261,261,22/02/2021 22:04:00:281,767,725,4024,3,2,30,24.9,-10.48,0.00,0.00,30,8.39,65,910.5,23.16,38.110,-0.80,0.00,0.000,5,2327,0,#####,#####,#####,0.00,#####,24.73,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,54.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,0.50,88888,2,5,27,27,
262,262,22/02/2021 22:04:00:381,779,752,2825,3,3,30,25.5,-11.45,0.00,0.00,30,11.09,65,910.5,23.16,38.110,-0.90,0.00,0.000,5,2958,0,#####,#####,#####,0.00,#####,23.16,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,52.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,4.50,88888,2,5,27,27,
263,263,22/02/2021 22:04:00:481,791,771,2825,3,3,30,26.1,-10.66,0.00,0.00,30,13.70,65,910.5,23.16,38.110,-0.86,0.00,0.000,5,2958,0,#####,#####,#####,0.00,#####,23.16,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,52.000,7979.0,-14,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,4.50,88888,3,5,27,27,
264,264,22/02/2021 22:04:00:581,802,786,2825,3,3,30,26.7,-6.57,0.00,0.00,30,15.96,65,910.5,23.16,38.110,-0.54,0.00,0.000,5,3205,0,#####,#####,#####,0.00,#####,30.62,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,65.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,0,12,#####,0.00,#####,33.00,88888,3,5,27,27,
265,265,22/02/2021 22:04:00:681,814,800,2825,3,3,30,27.3,-0.60,0.00,0.00,30,17.80,65,910.5,23.16,38.100,-0.05,0.00,0.000,5,3205,0,#####,#####,#####,0.00,#####,30.62,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,65.000,7979.0,-9,1,#####,1,#####,2,0.00,31.00,0,12,#####,0.00,#####,33.00,88888,3,5,27,27,
266,266,22/02/2021 22:04:00:781,826,811,2825,3,3,30,27.9,2.61,0.00,0.00,30,19.45,65,910.5,23.16,38.100,0.22,0.00,0.000,5,3551,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,4,76.000,7979.0,-5,1,#####,1,#####,7,0.00,31.00,0,17,#####,0.00,#####,33.00,88888,3,5,27,27,
267,267,22/02/2021 22:04:00:881,838,822,3364,3,3,30,28.5,5.66,0.00,0.00,30,20.98,65,910.5,23.16,38.100,0.49,0.00,0.000,5,3551,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,4,76.000,7979.0,-5,1,#####,1,#####,7,0.00,31.00,0,17,#####,0.00,#####,33.00,88888,3,5,27,27,
268,268,22/02/2021 22:04:00:981,850,833,3364,3,3,30,29.1,9.23,0.00,0.00,30,22.27,65,910.5,23.16,38.110,0.81,0.00,0.000,5,3382,0,#####,#####,#####,0.00,#####,52.60,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,81.000,7979.0,-3,1,#####,1,#####,11,0.00,31.00,0,22,#####,0.00,#####,30.00,88888,3,5,27,27,
269,269,22/02/2021 22:04:01:81,861,845,3364,3,3,30,29.7,13.23,0.00,0.00,30,23.32,65,910.5,23.16,38.080,1.17,0.00,0.000,5,3382,0,#####,#####,#####,0.00,#####,52.60,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,81.000,7979.0,-3,1,#####,1,#####,11,0.00,31.00,0,22,#####,0.00,#####,30.00,88888,3,5,27,27,
270,270,22/02/2021 22:04:01:181,873,856,3364,3,3,30,30.3,16.18,0.00,0.00,0,24.21,65,910.5,23.16,38.080,1.45,0.00,0.000,5,3488,0,#####,#####,#####,0.00,#####,62.02,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,83.000,7979.0,-2,1,#####,1,#####,15,0.00,31.00,0,26,#####,0.00,#####,25.50,88888,3,5,27,27,
271,271,22/02/2021 22:04:01:281,867,867,3364,3,3,0,27.5,18.35,0.00,0.00,0,24.66,65,910.5,23.16,38.080,1.67,0.00,0.000,5,3488,0,#####,#####,#####,0.00,#####,62.02,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,83.000,7979.0,-2,1,#####,1,#####,15,0.00,31.00,0,26,#####,0.00,#####,25.50,88888,3,5,28,28,
272,272,22/02/2021 22:04:01:381,860,873,3534,3,3,0,24.5,21.04,0.00,0.00,0,24.64,65,910.5,23.16,38.080,1.92,0.00,0.000,5,3582,0,#####,#####,#####,0.00,#####,66.72,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,84.000,7979.0,-1,1,#####,1,#####,18,0.00,31.00,0,29,#####,0.00,#####,22.50,88888,3,5,28,28,
273,273,22/02/2021 22:04:01:481,853,869,3534,3,3,0,21.4,24.13,0.00,0.00,0,24.19,65,910.5,23.16,38.110,2.20,0.00,0.000,5,3582,0,#####,#####,#####,0.00,#####,66.72,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,4,84.000,7979.0,-1,1,#####,1,#####,18,0.00,31.00,0,29,#####,0.00,#####,22.50,88888,3,5,28,28,
274,274,22/02/2021 22:04:01:581,846,861,3534,3,3,0,18.3,26.13,0.00,0.00,0,23.39,65,910.5,23.16,38.110,2.36,0.00,0.000,5,3613,0,#####,#####,#####,0.00,#####,70.65,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,21,0.00,31.00,-2,31,#####,0.00,#####,21.00,88888,3,5,28,28,
275,275,22/02/2021 22:04:01:681,839,853,3534,3,3,0,15.3,27.42,0.00,0.00,0,22.33,65,910.5,23.16,38.150,2.45,0.00,0.000,5,3613,0,#####,#####,#####,0.00,#####,70.65,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,21,0.00,31.00,-2,31,#####,0.00,#####,21.00,88888,3,5,28,28,
276,276,22/02/2021 22:04:01:781,832,846,3534,3,3,0,12.2,28.67,0.00,0.00,0,20.95,65,910.5,23.16,38.150,2.54,0.00,0.000,5,3542,0,#####,#####,#####,0.00,#####,75.36,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,22,0.00,31.00,-5,32,#####,0.00,#####,20.00,88888,3,5,28,28,
277,277,22/02/2021 22:04:01:881,825,838,3509,3,3,0,9.2,29.66,0.00,0.00,0,19.31,65,910.5,23.16,38.150,2.60,0.00,0.000,5,3542,0,#####,#####,#####,0.00,#####,75.36,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,22,0.00,31.00,-5,32,#####,0.00,#####,20.00,88888,3,5,28,28,
278,278,22/02/2021 22:04:01:981,818,831,3509,3,3,0,6.1,30.36,0.00,0.00,0,17.40,65,910.5,23.17,38.120,2.64,0.00,0.000,5,3466,0,#####,#####,#####,0.00,#####,73.40,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,22,0.00,31.00,-9,32,#####,0.00,#####,19.50,88888,3,5,28,28,
279,279,22/02/2021 22:04:02:81,811,823,3509,3,3,0,3.1,30.33,0.00,0.00,0,15.32,65,910.5,23.17,38.110,2.61,0.00,0.000,5,3466,0,#####,#####,#####,0.00,#####,73.40,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,22,0.00,31.00,-9,32,#####,0.00,#####,19.50,88888,3,5,28,28,
280,280,22/02/2021 22:04:02:181,804,816,3509,3,3,12,0.3,29.94,0.00,0.00,0,12.06,65,910.5,23.17,38.110,2.56,0.00,0.000,4,3403,0,#####,#####,#####,0.00,#####,70.26,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,20,0.00,31.00,-12,30,#####,0.00,#####,21.50,88888,3,5,28,28,
281,281,22/02/2021 22:04:02:281,806,808,3509,3,3,0,0.3,29.21,0.00,0.00,0,0.00,65,910.5,23.17,38.100,2.47,0.00,0.000,4,3403,0,#####,#####,#####,0.00,#####,70.26,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,2,85.000,7979.0,-1,1,#####,1,#####,20,0.00,31.00,-12,30,#####,0.00,#####,21.50,88888,3,5,29,29,
282,282,22/02/2021 22:04:02:381,806,801,3394,3,3,0,0.3,26.25,0.00,0.00,0,0.00,65,910.5,23.17,38.100,2.20,0.00,0.000,4,3356,0,#####,#####,#####,0.00,#####,62.41,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,2,80.000,7979.0,-2,1,#####,1,#####,17,0.00,31.00,-13,27,#####,0.00,#####,24.50,88888,3,5,29,29,
283,283,22/02/2021 22:04:02:481,806,796,3394,3,3,0,0.3,20.86,0.00,0.00,0,0.00,65,910.5,23.17,38.100,1.74,0.00,0.000,4,3356,0,#####,#####,#####,0.00,#####,62.41,#####,#####,#####,#####,15,#####,#####,35.000,56.00,0.00,2,80.000,7979.0,-2,1,#####,1,#####,17,0.00,31.00,-13,27,#####,0.00,#####,24.50,88888,3,5,29,29,
284,284,22/02/2021 22:04:02:581,806,797,3394,3,3,0,0.3,16.52,0.00,0.00,0,0.00,65,910.5,23.17,38.100,1.38,0.00,0.000,4,3637,0,#####,#####,#####,0.00,#####,32.19,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,2,62.000,7979.0,-3,1,#####,1,#####,10,0.00,31.00,-13,20,#####,0.00,#####,41.00,88888,3,5,29,29,
285,285,22/02/2021 22:04:02:681,806,799,3394,3,3,0,0.3,11.38,0.00,0.00,0,0.00,65,910.5,23.17,38.110,0.95,0.00,0.000,4,3637,0,#####,#####,#####,0.00,#####,32.19,#####,#####,#####,#####,14,#####,#####,35.000,56.00,0.00,2,62.000,7979.0,-3,1,#####,1,#####,10,0.00,31.00,-13,20,#####,0.00,#####,41.00,88888,3,5,29,29,
286,286,22/02/2021 22:04:02:781,806,800,3394,3,3,0,0.3,8.18,0.00,0.00,0,0.00,65,910.5,23.17,38.110,0.69,0.00,0.000,4,3954,0,#####,#####,#####,0.00,#####,21.59,#####,#####,#####,#####,14,#####,#####,35.000,57.00,0.00,4,52.000,7979.0,-7,1,#####,1,#####,2,0.00,31.00,0,12,#####,0.00,#####,42.00,88888,3,5,29,29,
287,287,22/02/2021 22:04:02:881,806,795,3828,3,2,0,0.3,2.53,0.00,0.00,0,0.00,65,910.5,23.17,38.110,0.21,0.00,0.000,4,3954,0,#####,#####,#####,0.00,#####,21.59,#####,#####,#####,#####,14,#####,#####,35.000,57.00,0.00,4,52.000,7979.0,-7,1,#####,1,#####,2,0.00,31.00,0,12,#####,0.00,#####,42.00,88888,3,5,29,29,
288,288,22/02/2021 22:04:02:981,756,786,3828,2,2,0,1.7,-11.14,0.00,0.00,0,1.45,65,910.5,23.17,38.180,-0.92,0.00,0.000,5,3590,0,#####,#####,#####,0.00,#####,18.06,#####,#####,#####,#####,14,#####,#####,35.000,57.00,0.00,4,47.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,19.50,88888,3,5,29,29,
289,289,22/02/2021 22:04:03:81,701,789,3828,2,2,0,0.9,-14.76,0.00,0.00,0,2.74,65,910.5,23.17,38.180,-1.22,0.00,0.000,5,3590,0,#####,#####,#####,0.00,#####,18.06,#####,#####,#####,#####,14,#####,#####,35.000,57.00,0.00,4,47.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,19.50,88888,2,5,29,29,
290,290,22/02/2021 22:04:03:181,645,764,3828,2,2,0,0.0,-13.61,0.00,0.00,0,3.63,65,910.5,23.17,38.200,-1.09,0.00,0.000,5,4651,0,#####,#####,#####,0.00,#####,14.52,#####,#####,#####,#####,15,#####,#####,35.000,57.00,0.00,4,44.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,15.00,88888,2,5,29,29,
291,291,22/02/2021 22:04:03:281,630,725,3828,2,2,0,0.0,-12.73,0.00,0.00,0,4.50,65,910.5,23.17,38.200,-0.97,0.00,0.000,5,4651,0,#####,#####,#####,0.00,#####,14.52,#####,#####,#####,#####,15,#####,#####,35.000,57.00,0.00,4,44.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,15.00,88888,2,5,30,30,
292,292,22/02/2021 22:04:03:381,614,685,3828,2,2,0,0.0,-12.11,0.00,0.00,0,5.34,65,910.5,23.17,38.240,-0.87,0.00,0.000,5,4216,0,#####,#####,#####,0.00,#####,16.49,#####,#####,#####,#####,15,#####,#####,35.000,57.00,0.00,4,48.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,9.50,88888,2,5,30,30,
293,293,22/02/2021 22:04:03:481,597,646,4189,2,2,0,0.0,-11.08,0.00,0.00,0,6.10,65,910.5,23.17,38.240,-0.75,0.00,0.000,5,4216,0,#####,#####,#####,0.00,#####,16.49,#####,#####,#####,#####,15,#####,#####,35.000,57.00,0.00,4,48.000,7979.0,-13,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,9.50,88888,2,5,30,30,
294,294,22/02/2021 22:04:03:581,580,616,4189,2,2,0,0.0,-8.65,0.00,0.00,0,6.62,65,910.5,23.17,38.230,-0.56,0.00,0.000,5,3761,0,#####,#####,#####,0.00,#####,24.73,#####,#####,#####,#####,15,#####,#####,35.000,57.00,0.00,4,56.000,7979.0,-10,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,36.50,88888,2,5,30,30,
295,295,22/02/2021 22:04:03:681,564,598,4189,2,2,0,0.0,-4.07,0.00,0.00,0,6.80,65,910.5,23.17,38.210,-0.25,0.00,0.000,5,3761,0,#####,#####,#####,0.00,#####,24.73,#####,#####,#####,#####,15,#####,#####,35.000,57.00,0.00,4,56.000,7979.0,-10,1,#####,1,#####,1,0.00,31.00,0,11,#####,0.00,#####,36.50,88888,1,5,30,30,
296,296,22/02/2021 22:04:03:781,547,582,4189,2,2,0,0.0,-0.06,0.00,0.00,0,6.61,65,910.5,23.17,38.210,-0.00,0.00,0.000,5,3618,0,#####,#####,#####,0.00,#####,31.40,#####,#####,#####,#####,14,#####,#####,35.000,57.00,0.00,4,63.000,7979.0,-8,1,#####,1,#####,2,0.00,31.00,0,13,#####,0.00,#####,31.50,88888,1,5,30,30,
297,297,22/02/2021 22:04:03:881,530,564,4189,2,2,0,0.0,2.83,0.00,0.00,0,6.26,65,910.5,23.17,38.210,0.17,0.00,0.000,5,3618,0,#####,#####,#####,0.00,#####,31.40,#####,#####,#####,#####,14,#####,#####,35.000,57.00,0.00,4,63.000,7979.0,-8,1,#####,1,#####,2,0.00,31.00,0,13,#####,0.00,#####,31.50,88888,1,5,30,30,
298,298,22/02/2021 22:04:03:981,514,547,3422,2,2,0,0.0,6.91,0.00,0.00,0,5.59,65,910.5,23.17,38.210,0.40,0.00,0.000,5,3261,0,#####,#####,#####,0.00,#####,37.29,#####,#####,#####,#####,14,#####,#####,35.000,57.00,0.00,4,68.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,0,14,#####,0.00,#####,29.00,88888,1,5,30,30,
299,299,22/02/2021 22:04:04:81,497,530,3422,2,2,0,0.0,9.66,0.00,0.00,0,4.79,65,910.5,23.17,38.210,0.54,0.00,0.000,5,3261,0,#####,#####,#####,0.00,#####,37.29,#####,#####,#####,#####,14,#####,#####,35.000,57.00,0.00,4,68.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,0,14,#####,0.00,#####,29.00,88888,2,5,30,30,
300,300,22/02/2021 22:04:04:181,480,512,3422,2,2,4,0.0,11.49,0.00,0.00,0,3.90,65,910.5,23.17,38.190,0.62,0.00,0.000,4,3061,0,#####,#####,#####,0.00,#####,38.47,#####,#####,#####,#####,14,#####,#####,35.000,57.00,0.00,4,70.000,7979.0,-6,1,#####,1,#####,4,0.00,31.00,0,15,#####,0.00,#####,26.00,88888,2,5,30,30,
