Recorder Data Information,Test Reference Number,22_02_21_ETC_TB10_5,Source Frequency,10 Hz,
,Recorder Name,Legislative_Recorder,Destination Frequency,10 Hz,

Sr No,Rec.Index,TimeStamp,ESpeedDemand,SPEED,EngineSpeed,GearSet,RT_GEAR_Fdbk,Clutch_Demand,ETorqueDemand,TORQUE,TorqueDemand,ThrottleDemand,THROTTLESET,THROTTLEFB,CATS_Humidity,CATS_Press,CATS_Temp,T_Oil,POWER obs,Fuel_Flow,FUEL_DENSITY,RT_StepMode,OBD_ENGINERPM,OBD_KMPH,OBD_Abs_Baro_Press,OBD_AbsoluteLoadValue,OBD_AirFlowRate,OBD_Amb_Air_Temp,OBD_AmbientAirTemp,OBD_Cal_Load,OBD_CatalystTemp1,OBD_CatalystTemp2,OBD_Cmd_Evp_Purge,OBD_CommandEGR,OBD_Ctrl_Mode_Voltage,OBD_Dist_Aftr_DTC_Cleared,OBD_EGR_ERROR,OBD_Eng_AirIntak_Temp,OBD_Eng_Cool_Temp,OBD_FA_Smoke,OBD_FuelSystem_Status,OBD_Intak_Manfol_Abs_Press,OBD_KM_MIL_ON,OBD_LTFT_Bank_1,OBD_MIL_STATUS,OBD_No_Of_Warmups,OBD_O2SensorCnt_B2,OBD_OxygenSensor1,OBD_RelativeTrtlPosition,OBD_SecondaryAirStatus,OBD_Standard,OBD_STFT_Bank_1,OBD_Throttle_Position,OBD_Tim_Aftr_DTC_Cleared,OBD_Tim_Aftr_MIL_ON,OBD_TimeSinceEngineStart,OBD_Timing_Advance,Gear_FB_ohm,Current_Gear,STEPMODE,RT_ProgStepIndex,CURSTEPINDEX,
Count= 4729,,,RPM,RPM,RPM,--,--,--,Nm,Nm,Nm,%,%,%,%,hPa,°C,°C,kW,Kg/hr,Kg/m³,--,RPM,km/h,kPa,%,g/hr,°C,°C,Nm,°C,°C,%,%,--,km,%,°C,°C,--,--,kPa,km,%,--,--,--,--,%,°,--,%,%,min,min,sec,°,--,--,--,--,--,
1419,1419,22/02/2021 21:33:30:204,1317,1301,4187,4,4,26,26.7,25.67,0.00,0.00,26,30.95,64,910.3,23.01,47.610,3.50,0.00,0.000,5,4206,0,#####,#####,#####,0.00,#####,74.97,#####,#####,#####,#####,15,#####,#####,40.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,27,0.00,31.00,0,38,#####,0.00,#####,21.00,88888,4,5,142,142,
1420,1420,22/02/2021 21:33:30:304,1326,1310,4187,4,4,28,26.4,26.19,0.00,0.00,35,27.84,64,910.3,23.01,47.610,3.59,0.00,0.000,4,4263,0,#####,#####,#####,0.00,#####,75.36,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,28,0.00,31.00,4,38,#####,0.00,#####,21.00,88888,4,5,142,143,
1421,1421,22/02/2021 21:33:30:404,1325,1319,4187,4,4,0,26.4,26.70,0.00,0.00,35,0.00,64,910.3,23.01,47.620,3.69,0.00,0.000,4,4263,0,#####,#####,#####,0.00,#####,75.36,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,28,0.00,31.00,4,38,#####,0.00,#####,21.00,88888,4,5,143,143,
1422,1422,22/02/2021 21:33:30:504,1325,1321,4187,4,4,0,26.4,25.86,0.00,0.00,35,0.00,64,910.3,23.01,47.620,3.58,0.00,0.000,4,4307,0,#####,#####,#####,0.00,#####,75.36,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,28,0.00,31.00,-1,38,#####,0.00,#####,30.00,88888,4,5,143,143,
1423,1423,22/02/2021 21:33:30:604,1325,1315,4187,4,4,0,26.4,21.04,0.00,0.00,35,0.00,64,910.3,23.01,47.620,2.90,0.00,0.000,4,4307,0,#####,#####,#####,0.00,#####,75.36,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,28,0.00,31.00,-1,38,#####,0.00,#####,30.00,88888,4,5,143,143,
1424,1424,22/02/2021 21:33:30:704,1325,1316,4976,4,4,0,26.4,14.97,0.00,0.00,35,0.00,64,910.3,23.01,47.650,2.06,0.00,0.000,4,5814,0,#####,#####,#####,0.00,#####,17.66,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,4,65.000,7971.0,-2,1,#####,1,#####,8,0.00,31.00,2,19,#####,0.00,#####,60.00,88888,4,5,143,143,
1425,1425,22/02/2021 21:33:30:804,1325,1318,4976,4,3,0,26.4,11.21,0.00,0.00,35,0.00,64,910.3,23.01,47.660,1.55,0.00,0.000,4,5814,0,#####,#####,#####,0.00,#####,17.66,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,4,65.000,7971.0,-2,1,#####,1,#####,8,0.00,31.00,2,19,#####,0.00,#####,60.00,88888,3,5,143,143,
1426,1426,22/02/2021 21:33:30:904,1325,1320,4976,4,3,0,26.4,8.47,0.00,0.00,35,0.00,64,910.3,23.01,47.660,1.17,0.00,0.000,4,5698,0,#####,#####,#####,0.00,#####,16.49,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,4,47.000,7971.0,-9,1,#####,1,#####,2,0.00,31.00,0,12,#####,0.00,#####,30.00,88888,3,5,143,143,
1427,1427,22/02/2021 21:33:31:00,1325,1325,4976,4,3,35,7.9,7.89,0.00,0.00,35,0.00,64,910.3,23.01,47.700,1.09,0.00,0.000,5,5698,0,#####,#####,#####,0.00,#####,16.49,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,4,47.000,7971.0,-9,1,#####,1,#####,2,0.00,31.00,0,12,#####,0.00,#####,30.00,88888,3,5,143,143,
1428,1428,22/02/2021 21:33:31:104,1367,1327,4976,5,3,35,17.1,10.22,0.00,0.00,35,0.73,64,910.3,23.01,47.700,1.42,0.00,0.000,5,3619,0,#####,#####,#####,0.00,#####,18.06,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,4,48.000,7971.0,-15,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,6.00,88888,3,5,143,143,
1429,1429,22/02/2021 21:33:31:204,1410,1329,4976,5,3,35,26.2,5.76,0.00,0.00,35,2.78,64,910.3,23.01,47.700,0.80,0.00,0.000,5,3619,0,#####,#####,#####,0.00,#####,18.06,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,4,48.000,7971.0,-15,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,6.00,88888,3,5,143,143,
1430,1430,22/02/2021 21:33:31:304,1453,1364,4464,5,4,35,35.4,0.75,0.00,0.00,26,5.94,64,910.3,23.01,47.710,0.11,0.00,0.000,5,3753,0,#####,#####,#####,0.00,#####,17.27,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,4,47.000,7971.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,9.50,88888,4,5,143,144,
1431,1431,22/02/2021 21:33:31:404,1460,1405,4464,5,4,26,34.6,-1.45,0.00,0.00,26,8.57,64,910.3,23.01,47.730,-0.21,0.00,0.000,5,3753,0,#####,#####,#####,0.00,#####,17.27,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,4,47.000,7971.0,-16,1,#####,1,#####,0,0.00,31.00,0,10,#####,0.00,#####,9.50,88888,4,5,144,144,
1432,1432,22/02/2021 21:33:31:504,1469,1441,4464,5,4,26,33.7,-3.14,0.00,0.00,26,11.24,64,910.3,23.01,47.730,-0.47,0.00,0.000,5,3961,0,#####,#####,#####,0.00,#####,29.05,#####,#####,#####,#####,15,#####,#####,39.000,84.00,0.00,4,64.000,7971.0,-14,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,11.00,88888,4,5,144,144,
1433,1433,22/02/2021 21:33:31:604,1477,1460,4464,5,4,26,32.8,-4.29,0.00,0.00,26,13.91,64,910.3,23.01,47.730,-0.66,0.00,0.000,5,3961,0,#####,#####,#####,0.00,#####,29.05,#####,#####,#####,#####,15,#####,#####,39.000,84.00,0.00,4,64.000,7971.0,-14,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,11.00,88888,4,5,144,144,
1434,1434,22/02/2021 21:33:31:704,1486,1472,4464,5,4,26,31.8,-3.52,0.00,0.00,26,16.40,64,910.3,23.01,47.730,-0.54,0.00,0.000,5,4115,0,#####,#####,#####,0.00,#####,39.64,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,4,74.000,7971.0,-5,1,#####,1,#####,5,0.00,31.00,0,16,#####,0.00,#####,42.00,88888,4,5,144,144,
1435,1435,22/02/2021 21:33:31:804,1494,1484,4015,5,5,26,30.9,-0.22,0.00,0.00,26,18.48,64,910.3,23.01,47.740,-0.03,0.00,0.000,5,4115,0,#####,#####,#####,0.00,#####,39.64,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,4,74.000,7971.0,-5,1,#####,1,#####,5,0.00,31.00,0,16,#####,0.00,#####,42.00,88888,5,5,144,144,
1436,1436,22/02/2021 21:33:31:904,1503,1492,4015,5,5,26,30.0,1.82,0.00,0.00,26,20.36,64,910.3,23.01,47.740,0.28,0.00,0.000,5,4047,0,#####,#####,#####,0.00,#####,48.28,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,4,80.000,7971.0,-4,1,#####,1,#####,10,0.00,31.00,0,20,#####,0.00,#####,40.50,88888,5,5,144,144,
1437,1437,22/02/2021 21:33:32:00,1511,1500,4015,5,5,26,29.1,4.21,0.00,0.00,26,21.99,64,910.3,23.01,47.730,0.66,0.00,0.000,5,4047,0,#####,#####,#####,0.00,#####,48.28,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,4,80.000,7971.0,-4,1,#####,1,#####,10,0.00,31.00,0,20,#####,0.00,#####,40.50,88888,5,5,144,144,
1438,1438,22/02/2021 21:33:32:104,1520,1508,4015,5,5,26,28.2,6.98,0.00,0.00,26,23.36,64,910.3,23.01,47.730,1.10,0.00,0.000,5,4123,0,#####,#####,#####,0.00,#####,57.31,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,4,82.000,7971.0,-2,1,#####,1,#####,15,0.00,31.00,0,25,#####,0.00,#####,27.50,88888,5,5,144,144,
1439,1439,22/02/2021 21:33:32:204,1528,1516,4015,5,5,26,27.3,9.20,0.00,0.00,26,24.51,64,910.3,23.01,47.730,1.46,0.00,0.000,5,4123,0,#####,#####,#####,0.00,#####,57.31,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,4,82.000,7971.0,-2,1,#####,1,#####,15,0.00,31.00,0,25,#####,0.00,#####,27.50,88888,5,5,144,144,
1440,1440,22/02/2021 21:33:32:304,1537,1524,4109,5,5,26,26.4,10.85,0.00,0.00,20,25.51,64,910.3,23.02,47.680,1.73,0.00,0.000,5,4147,0,#####,#####,#####,0.00,#####,62.41,#####,#####,#####,#####,15,#####,#####,40.000,84.00,0.00,4,83.000,7971.0,-2,1,#####,1,#####,18,0.00,31.00,0,31,#####,0.00,#####,24.50,88888,5,5,144,145,
1441,1441,22/02/2021 21:33:32:404,1541,1532,4109,5,5,20,25.8,12.74,0.00,0.00,20,26.33,64,910.3,23.02,47.680,2.04,0.00,0.000,5,4147,0,#####,#####,#####,0.00,#####,62.41,#####,#####,#####,#####,15,#####,#####,40.000,84.00,0.00,4,83.000,7971.0,-2,1,#####,1,#####,18,0.00,31.00,0,31,#####,0.00,#####,24.50,88888,5,5,145,145,
1442,1442,22/02/2021 21:33:32:504,1547,1539,4109,5,5,20,25.1,14.71,0.00,0.00,20,26.97,64,910.3,23.02,47.680,2.37,0.00,0.000,5,4210,0,#####,#####,#####,0.00,#####,67.51,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,84.000,7971.0,-1,1,#####,1,#####,21,0.00,31.00,-3,31,#####,0.00,#####,24.00,88888,5,5,145,145,
1443,1443,22/02/2021 21:33:32:604,1552,1544,4109,5,5,20,24.5,16.12,0.00,0.00,20,27.49,64,910.3,23.02,47.680,2.61,0.00,0.000,5,4210,0,#####,#####,#####,0.00,#####,67.51,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,84.000,7971.0,-1,1,#####,1,#####,21,0.00,31.00,-3,31,#####,0.00,#####,24.00,88888,5,5,145,145,
1444,1444,22/02/2021 21:33:32:704,1558,1549,4109,5,5,20,23.8,17.02,0.00,0.00,20,27.90,64,910.3,23.02,47.730,2.76,0.00,0.000,5,4209,0,#####,#####,#####,0.00,#####,69.87,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,23,0.00,31.00,-2,33,#####,0.00,#####,22.50,88888,5,5,145,145,
1445,1445,22/02/2021 21:33:32:804,1563,1554,4211,5,5,20,23.2,17.70,0.00,0.00,20,28.22,64,910.3,23.02,47.730,2.88,0.00,0.000,5,4209,0,#####,#####,#####,0.00,#####,69.87,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,23,0.00,31.00,-2,33,#####,0.00,#####,22.50,88888,5,5,145,145,
1446,1446,22/02/2021 21:33:32:904,1569,1560,4211,5,5,20,22.5,18.77,0.00,0.00,20,28.41,64,910.3,23.02,47.740,3.07,0.00,0.000,5,4271,0,#####,#####,#####,0.00,#####,71.44,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,24,0.00,31.00,-2,35,#####,0.00,#####,21.50,88888,5,5,145,145,
1447,1447,22/02/2021 21:33:33:00,1574,1565,4211,5,5,20,21.8,19.64,0.00,0.00,20,28.51,64,910.3,23.02,47.740,3.22,0.00,0.000,5,4271,0,#####,#####,#####,0.00,#####,71.44,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,24,0.00,31.00,-2,35,#####,0.00,#####,21.50,88888,5,5,145,145,
1448,1448,22/02/2021 21:33:33:104,1580,1570,4211,5,5,20,21.2,20.04,0.00,0.00,20,28.54,64,910.3,23.02,47.680,3.29,0.00,0.000,5,4274,0,#####,#####,#####,0.00,#####,72.22,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,25,0.00,31.00,0,35,#####,0.00,#####,21.50,88888,5,5,145,145,
1449,1449,22/02/2021 21:33:33:204,1585,1576,4211,5,5,20,20.5,20.48,0.00,0.00,20,28.49,64,910.3,23.02,47.680,3.38,0.00,0.000,5,4274,0,#####,#####,#####,0.00,#####,72.22,#####,#####,#####,#####,14,#####,#####,40.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,25,0.00,31.00,0,35,#####,0.00,#####,21.50,88888,5,5,145,145,
1450,1450,22/02/2021 21:33:33:304,1591,1581,4285,5,5,20,19.9,20.99,0.00,0.00,5,28.36,64,910.3,23.02,47.630,3.48,0.00,0.000,5,4304,0,#####,#####,#####,0.00,#####,72.22,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,26,0.00,31.00,1,36,#####,0.00,#####,21.50,88888,5,5,145,146,
1451,1451,22/02/2021 21:33:33:404,1589,1586,4285,5,5,5,18.5,21.48,0.00,0.00,5,28.07,64,910.3,23.02,47.630,3.57,0.00,0.000,5,4304,0,#####,#####,#####,0.00,#####,72.22,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,26,0.00,31.00,1,36,#####,0.00,#####,21.50,88888,5,5,146,146,
1452,1452,22/02/2021 21:33:33:504,1588,1589,4285,5,5,5,17.0,21.78,0.00,0.00,5,27.64,64,910.3,23.02,47.590,3.62,0.00,0.000,5,4333,0,#####,#####,#####,0.00,#####,72.61,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,26,0.00,31.00,2,36,#####,0.00,#####,21.50,88888,5,5,146,146,
1453,1453,22/02/2021 21:33:33:604,1587,1589,4285,5,5,5,15.4,22.02,0.00,0.00,5,27.09,64,910.3,23.02,47.590,3.66,0.00,0.000,5,4333,0,#####,#####,#####,0.00,#####,72.61,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,26,0.00,31.00,2,36,#####,0.00,#####,21.50,88888,5,5,146,146,
1454,1454,22/02/2021 21:33:33:704,1586,1588,4285,5,5,5,13.9,22.35,0.00,0.00,5,26.39,64,910.3,23.02,47.590,3.72,0.00,0.000,5,4334,0,#####,#####,#####,0.00,#####,73.01,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,26,0.00,31.00,1,37,#####,0.00,#####,21.50,88888,5,5,146,146,
1455,1455,22/02/2021 21:33:33:804,1585,1587,4326,5,5,5,12.3,22.54,0.00,0.00,5,25.59,64,910.3,23.02,47.590,3.75,0.00,0.000,5,4334,0,#####,#####,#####,0.00,#####,73.01,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,86.000,7971.0,-1,1,#####,1,#####,26,0.00,31.00,1,37,#####,0.00,#####,21.50,88888,5,5,146,146,
1456,1456,22/02/2021 21:33:33:904,1583,1585,4326,5,5,5,10.8,22.32,0.00,0.00,5,24.70,64,910.3,23.02,47.600,3.70,0.00,0.000,5,4326,0,#####,#####,#####,0.00,#####,71.44,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,25,0.00,31.00,1,35,#####,0.00,#####,21.50,88888,4,5,146,146,
1457,1457,22/02/2021 21:33:34:00,1582,1584,4326,5,5,5,9.3,22.35,0.00,0.00,5,23.69,64,910.3,23.02,47.600,3.71,0.00,0.000,5,4326,0,#####,#####,#####,0.00,#####,71.44,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,25,0.00,31.00,1,35,#####,0.00,#####,21.50,88888,4,5,146,146,
1458,1458,22/02/2021 21:33:34:104,1581,1583,4326,5,5,5,7.7,22.18,0.00,0.00,5,22.60,64,910.3,23.02,47.600,3.68,0.00,0.000,5,4319,0,#####,#####,#####,0.00,#####,69.87,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,24,0.00,31.00,0,35,#####,0.00,#####,23.00,88888,4,5,146,146,
1459,1459,22/02/2021 21:33:34:204,1580,1581,4326,5,5,5,6.2,21.96,0.00,0.00,5,21.41,64,910.3,23.02,47.610,3.64,0.00,0.000,5,4319,0,#####,#####,#####,0.00,#####,69.87,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,85.000,7971.0,-1,1,#####,1,#####,24,0.00,31.00,0,35,#####,0.00,#####,23.00,88888,4,5,146,146,
1460,1460,22/02/2021 21:33:34:304,1579,1580,4310,5,5,5,4.7,21.77,0.00,0.00,16,20.13,64,910.3,23.03,47.630,3.60,0.00,0.000,5,4297,0,#####,#####,#####,0.00,#####,63.98,#####,#####,#####,#####,15,#####,#####,39.000,84.00,0.00,2,84.000,7971.0,-1,1,#####,1,#####,22,0.00,31.00,2,33,#####,0.00,#####,26.00,88888,4,5,146,147,
1461,1461,22/02/2021 21:33:34:404,1582,1578,4310,5,5,16,5.7,21.57,0.00,0.00,16,19.04,64,910.3,23.03,47.630,3.56,0.00,0.000,5,4297,0,#####,#####,#####,0.00,#####,63.98,#####,#####,#####,#####,15,#####,#####,39.000,84.00,0.00,2,84.000,7971.0,-1,1,#####,1,#####,22,0.00,31.00,2,33,#####,0.00,#####,26.00,88888,4,5,147,147,
1462,1462,22/02/2021 21:33:34:504,1585,1578,4310,5,5,16,6.8,21.02,0.00,0.00,16,18.10,64,910.3,23.03,47.620,3.47,0.00,0.000,5,4292,0,#####,#####,#####,0.00,#####,58.88,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,83.000,7971.0,-2,1,#####,1,#####,20,0.00,31.00,-2,30,#####,0.00,#####,28.50,88888,4,5,147,147,
1463,1463,22/02/2021 21:33:34:604,1589,1581,4310,5,5,16,8.0,20.20,0.00,0.00,16,17.31,64,910.3,23.03,47.620,3.34,0.00,0.000,5,4292,0,#####,#####,#####,0.00,#####,58.88,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,83.000,7971.0,-2,1,#####,1,#####,20,0.00,31.00,-2,30,#####,0.00,#####,28.50,88888,4,5,147,147,
1464,1464,22/02/2021 21:33:34:704,1593,1584,4310,5,5,16,9.1,19.63,0.00,0.00,16,16.63,64,910.3,23.03,47.600,3.26,0.00,0.000,5,4322,0,#####,#####,#####,0.00,#####,54.17,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,83.000,7971.0,-2,1,#####,1,#####,18,0.00,31.00,2,28,#####,0.00,#####,32.00,88888,4,5,147,147,
1465,1465,22/02/2021 21:33:34:804,1596,1588,4310,5,5,16,10.2,18.95,0.00,0.00,16,16.10,64,910.3,23.03,47.600,3.15,0.00,0.000,5,4322,0,#####,#####,#####,0.00,#####,54.17,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,83.000,7971.0,-2,1,#####,1,#####,18,0.00,31.00,2,28,#####,0.00,#####,32.00,88888,5,5,147,147,
1466,1466,22/02/2021 21:33:34:904,1600,1591,4318,5,5,16,11.4,17.85,0.00,0.00,16,15.73,64,910.3,23.03,47.550,2.97,0.00,0.000,5,4332,0,#####,#####,#####,0.00,#####,51.03,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,82.000,7971.0,-2,1,#####,1,#####,16,0.00,31.00,5,26,#####,0.00,#####,36.50,88888,5,5,147,147,
1467,1467,22/02/2021 21:33:35:00,1604,1595,4318,5,5,16,12.5,16.91,0.00,0.00,16,15.51,64,910.3,23.03,47.550,2.82,0.00,0.000,5,4332,0,#####,#####,#####,0.00,#####,51.03,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,82.000,7971.0,-2,1,#####,1,#####,16,0.00,31.00,5,26,#####,0.00,#####,36.50,88888,5,5,147,147,
1468,1468,22/02/2021 21:33:35:104,1607,1599,4318,5,5,16,13.7,16.34,0.00,0.00,16,15.40,64,910.3,23.03,47.550,2.74,0.00,0.000,5,4364,0,#####,#####,#####,0.00,#####,49.46,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,79.000,7971.0,-2,1,#####,1,#####,15,0.00,31.00,2,25,#####,0.00,#####,39.00,88888,5,5,147,147,
1469,1469,22/02/2021 21:33:35:204,1611,1603,4318,5,5,16,14.8,15.83,0.00,0.00,16,15.40,64,910.3,23.03,47.530,2.66,0.00,0.000,5,4364,0,#####,#####,#####,0.00,#####,49.46,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,79.000,7971.0,-2,1,#####,1,#####,15,0.00,31.00,2,25,#####,0.00,#####,39.00,88888,5,5,147,147,
1470,1470,22/02/2021 21:33:35:304,1615,1606,4318,5,5,16,15.9,15.10,0.00,0.00,24,15.54,64,910.3,23.03,47.510,2.54,0.00,0.000,5,4404,0,#####,#####,#####,0.00,#####,48.28,#####,#####,#####,#####,15,#####,#####,39.000,84.00,0.00,2,80.000,7971.0,-2,1,#####,1,#####,14,0.00,31.00,5,24,#####,0.00,#####,39.00,88888,5,5,147,148,
1471,1471,22/02/2021 21:33:35:404,1621,1610,4368,5,5,24,16.7,14.45,0.00,0.00,24,15.75,64,910.3,23.03,47.510,2.44,0.00,0.000,5,4404,0,#####,#####,#####,0.00,#####,48.28,#####,#####,#####,#####,15,#####,#####,39.000,84.00,0.00,2,80.000,7971.0,-2,1,#####,1,#####,14,0.00,31.00,5,24,#####,0.00,#####,39.00,88888,5,5,148,148,
1472,1472,22/02/2021 21:33:35:504,1628,1615,4368,5,5,24,17.5,14.10,0.00,0.00,24,16.05,64,910.3,23.03,47.500,2.38,0.00,0.000,5,4404,0,#####,#####,#####,0.00,#####,47.89,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,79.000,7971.0,-2,1,#####,1,#####,14,0.00,31.00,7,24,#####,0.00,#####,39.50,88888,5,5,148,148,
1473,1473,22/02/2021 21:33:35:604,1635,1621,4368,5,5,24,18.3,13.81,0.00,0.00,24,16.42,64,910.3,23.03,47.500,2.34,0.00,0.000,5,4404,0,#####,#####,#####,0.00,#####,47.89,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,79.000,7971.0,-2,1,#####,1,#####,14,0.00,31.00,7,24,#####,0.00,#####,39.50,88888,5,5,148,148,
1474,1474,22/02/2021 21:33:35:704,1642,1628,4368,5,5,24,19.1,13.50,0.00,0.00,24,16.88,64,910.3,23.03,47.500,2.30,0.00,0.000,5,4437,0,#####,#####,#####,0.00,#####,47.89,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,80.000,7971.0,-2,1,#####,1,#####,13,0.00,31.00,2,24,#####,0.00,#####,39.50,88888,5,5,148,148,
1475,1475,22/02/2021 21:33:35:804,1649,1635,4368,5,5,24,19.9,13.16,0.00,0.00,24,17.41,64,910.3,23.03,47.500,2.25,0.00,0.000,5,4437,0,#####,#####,#####,0.00,#####,47.89,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,80.000,7971.0,-2,1,#####,1,#####,13,0.00,31.00,2,24,#####,0.00,#####,39.50,88888,5,5,148,148,
1476,1476,22/02/2021 21:33:35:904,1656,1642,4437,5,5,24,20.7,12.95,0.00,0.00,24,18.01,64,910.3,23.03,47.520,2.23,0.00,0.000,5,4481,0,#####,#####,#####,0.00,#####,48.67,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,81.000,7971.0,-2,1,#####,1,#####,14,0.00,31.00,6,24,#####,0.00,#####,39.00,88888,5,5,148,148,
1477,1477,22/02/2021 21:33:36:00,1663,1650,4437,5,5,24,21.6,12.90,0.00,0.00,24,18.67,64,910.3,23.03,47.520,2.23,0.00,0.000,5,4481,0,#####,#####,#####,0.00,#####,48.67,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,81.000,7971.0,-2,1,#####,1,#####,14,0.00,31.00,6,24,#####,0.00,#####,39.00,88888,5,5,148,148,
1478,1478,22/02/2021 21:33:36:104,1670,1657,4437,5,5,24,22.4,13.00,0.00,0.00,24,19.38,64,910.3,23.03,47.520,2.26,0.00,0.000,5,4527,0,#####,#####,#####,0.00,#####,49.85,#####,#####,#####,#####,15,#####,#####,39.000,84.00,0.00,2,80.000,7971.0,-2,1,#####,1,#####,15,0.00,31.00,4,26,#####,0.00,#####,39.00,88888,5,5,148,148,
1479,1479,22/02/2021 21:33:36:204,1677,1664,4437,5,5,24,23.2,13.16,0.00,0.00,24,20.12,64,910.3,23.03,47.530,2.29,0.00,0.000,5,4527,0,#####,#####,#####,0.00,#####,49.85,#####,#####,#####,#####,15,#####,#####,39.000,84.00,0.00,2,80.000,7971.0,-2,1,#####,1,#####,15,0.00,31.00,4,26,#####,0.00,#####,39.00,88888,5,5,148,148,
1480,1480,22/02/2021 21:33:36:304,1684,1671,4437,5,5,24,24.0,13.33,0.00,0.00,31,20.92,64,910.3,23.03,47.550,2.33,0.00,0.000,5,4557,0,#####,#####,#####,0.00,#####,52.60,#####,#####,#####,#####,14,#####,#####,39.000,84.00,0.00,2,80.000,7971.0,-2,1,#####,1,#####,16,0.00,31.00,3,26,#####,0.00,#####,36.00,88888,5,5,148,149,
